Galesburg,33685,17411,16274,27683,4743,306,645,0,1028,2478,31207,38710,41.4,68229.25,0,0,0,0,0,0,0,0,40.9478158,-90.3712395
Stanford,1120,653,467,1108,10,7,5,0,5,18,1102,72206,36,97693.33,0,0,0,0,0,0,0,0,40.4347608,-89.2178643
Ringwood,1021,530,491,968,12,0,37,0,4,21,1000,116667,46.6,288286,0,0,0,0,0,0,0,0,42.3922427,-88.2970335
Spring Valley,5585,2706,2879,4927,272,47,107,0,394,861,4724,49112,40.7,77548.25,0,1,0,7,11,79,0,0,41.3275352,-89.1998077
Lacon,2770,1360,1410,2725,28,20,6,0,0,37,2733,57137,46,91679.33,0,0,0,4,3,13,0,0,41.0247583,-89.4112007
Cicero,83147,41769,41378,31994,3201,613,583,43,47835,74180,8967,47487,30,188082.83,4,34,127,149,364,1295,111,16,41.8455878,-87.7539448
Wilmette,27367,13355,14012,23364,251,37,4369,71,66,794,26573,154614,45.3,761395.17,0,0,0,13,61,186,12,0,42.0722513,-87.7228384
Sheridan,5500,3754,1746,4369,1159,43,29,0,2,335,5165,68750,38.2,174564.83,0,0,0,0,0,0,0,0,41.5300309,-88.6797969
Chicago Ridge,14254,6854,7400,11775,1693,0,564,85,339,1326,12928,42306,33.9,193461.33,0,2,9,7,15,328,15,0,41.7014217,-87.7792196
Longview,221,118,103,221,1,5,0,0,0,5,216,43875,34.4,77029.25,0,0,0,0,0,0,0,0,39.8867002,-88.0664274
Mount Morris,3674,1707,1967,3652,35,0,16,0,22,82,3592,52313,45.2,83739.5,0,0,1,0,3,13,0,0,42.0503062,-89.4312201
Island Lake,8420,4446,3974,8153,134,0,228,9,116,1113,7307,76223,40.6,178588,0,0,0,0,0,0,0,0,42.2761341,-88.1920272
Olympia Fields,4917,2272,2645,1081,3832,13,127,0,11,0,4917,99595,49.2,217272.08,0,1,4,2,17,327,9,0,41.513368,-87.6742119
Mapleton,4138,2071,2067,4104,13,0,0,9,24,68,4070,94688,42.9,171870.08,0,0,0,0,0,0,0,0,40.5664276,-89.7317726
Rochelle,14289,7438,6851,12785,463,242,128,16,963,3403,10886,54797,38,122508.5,0,0,0,0,0,0,0,0,41.9239178,-89.0687074
Chatsworth,1517,757,760,1485,81,0,7,0,40,124,1393,38438,38.8,47514.67,0,0,0,0,0,0,0,0,40.7536464,-88.2919947
Dana,248,102,146,248,0,0,0,0,0,13,235,51250,46.4,74075.08,0,0,0,0,0,0,0,0,40.9578103,-88.9500761
Fisher,2368,1166,1202,2343,14,11,33,18,0,46,2322,62400,37.8,144026.5,0,1,0,1,8,22,0,0,40.3147555,-88.3500541
Bondville,259,133,126,256,0,1,5,0,0,27,232,61250,45.5,116035.33,0,0,0,0,0,0,0,0,40.1133655,-88.3694996
Capron,2432,1319,1113,2286,15,26,0,0,148,642,1790,59565,36.1,142447.75,0,0,0,0,0,0,0,0,42.3997408,-88.7403793
Clarendon Hills,10109,4929,5180,8951,103,187,999,29,179,1026,9083,106866,40.6,576794.08,0,0,0,7,9,31,2,0,41.7975307,-87.9547835
Stronghurst,1210,583,627,1208,10,0,0,0,0,7,1203,51389,44.3,66805.83,0,0,0,0,0,0,0,0,40.7469845,-90.9040284
Waukegan,48764,24462,24302,28440.5,8969,734,2660,43,9763.5,27580.5,21183.5,51092.5,32.85,133244.71,0,0,0,0,0,0,0,0,42.3636331,-87.8447938
Richmond,3581,1747,1834,3404,85,137,80,6,13,313,3268,62750,41.7,250013.33,0,3,1,7,4,15,1,0,42.4758522,-88.3059251
Williamsfield,870,403,467,863,7,0,1,0,0,24,846,52500,42.1,79948.08,0,0,0,0,0,0,0,0,40.9225373,-90.0145584
Cortland,4356,2277,2079,3844,345,0,90,0,108,729,3627,69694,30.5,170664.42,0,0,0,2,5,23,0,0,41.9200288,-88.6886963
Toluca,1656,785,871,1615,18,7,10,6,10,203,1453,54205,50.9,62964.67,0,0,0,3,2,7,0,0,41.0022556,-89.133416
Rapids City,479,226,253,464,8,1,15,0,9,9,470,74375,41.5,142288.17,0,0,0,0,0,0,0,0,41.5817,-90.3434615
Champaign,31522.3333333333,15876,15646.3333333333,21793.6666666667,5679.33333333333,176.333333333333,4356.66666666667,16,404.666666666667,1887.33333333333,29635,55093,32.4,151352.276666667,7,72,83,440,276,1637,85,10,40.1164205,-88.2433829
Byron,7805,3736,4069,7627,190,8,71,10,57,393,7412,76620,38.1,172607.58,0,1,0,0,3,31,0,0,42.1269692,-89.2556618
Elliott,312,160,152,312,0,0,0,0,0,0,312,52031,40.4,62093.25,0,0,0,0,0,0,0,0,40.4647562,-88.2722728
Cameron,519,228,291,513,0,0,0,0,6,6,513,80179,49.3,80573.08,0,0,0,0,0,0,0,0,40.8889273,-90.5173548
Verona,934,483,451,927,0,0,0,0,7,67,867,85214,40.8,164813.5,0,0,0,0,0,0,0,0,41.2178109,-88.5014557
Strawn,327,157,170,325,0,0,0,0,2,23,304,81250,44.5,70447.67,0,0,0,0,0,0,0,0,40.6525346,-88.3964427
Crystal Lake,29700.5,14854.5,14846,28170,487.5,182.5,849.5,8.5,401.5,3224.5,26476,107453.5,43.9,272038.045,0,12,4,22,37,602,9,0,42.2411344,-88.3161965
Chebanse,2389,1263,1126,2226,79,0,7,0,127,247,2142,68594,35.5,141120.25,0,0,0,0,0,0,0,0,41.003088,-87.9080965
Arlington,511,261,250,484,7,5,0,0,22,26,485,75750,46.7,89314.75,0,0,0,0,0,0,0,0,41.4736452,-89.2492531
Stillman Valley,3085,1473,1612,3037,0,0,29,0,24,156,2929,70304,46.5,167828,0,0,0,0,0,0,0,0,42.1072475,-89.1792706
Fairbury,4577,2225,2352,4498,0,0,79,0,0,391,4186,53993,38.5,114509.33,0,0,0,0,0,0,0,0,40.7472566,-88.5147789
Kirkwood,1025,514,511,1011,0,0,0,0,14,14,1011,66250,45.7,72555.25,0,0,0,0,0,0,0,0,40.8658717,-90.7484703
Gurnee,37172,18049,19123,28374,3285,430,5463,111,1147,4820,32352,93028,39.3,243986.5,0,17,14,13,53,1007,25,1,42.3702996,-87.9020186
Varna,1157,603,554,1120,0,0,8,0,32,48,1109,64706,56.2,152805.92,0,0,0,0,0,0,0,0,41.0364236,-89.2261963
Minier,1529,760,769,1515,4,14,0,0,0,66,1463,65268,43.8,112873,0,0,0,0,0,0,0,0,40.4336504,-89.3131465
Mc Connell,445,241,204,445,0,0,0,0,0,0,445,53269,49.6,79880.42,0,0,0,0,0,0,0,0,,
Berwick,286,139,147,281,0,0,5,0,0,5,281,61667,50.9,85007.42,0,0,0,0,0,0,0,0,,
Bristol,1184,566,618,1184,0,0,0,0,0,0,1184,64482,48.9,236697.33,0,0,0,0,0,0,0,0,,
New Windsor,1161,629,532,1150,18,3,2,0,0,20,1141,70368,47.8,89287.83,0,0,0,0,0,0,0,0,,
Osco,201,115,86,201,0,0,0,0,0,8,193,67031,53.7,134471.5,0,0,0,0,0,0,0,0,,
Eola,63,24,39,63,0,0,0,0,0,23,40,83750,43.3,214112.75,0,0,0,0,0,0,0,0,,
Taylor Ridge,2110,1010,1100,2032,11,7,33,0,56,42,2068,83538,52.1,171831.08,0,0,0,0,0,0,0,0,,
Edwards,3127,1647,1480,2778,0,0,341,0,21,244,2883,105918,39.7,239963.17,0,0,0,0,0,0,0,0,,
Lane,154,104,50,154,0,12,0,0,0,0,154,58650,25.8,67665.92,0,0,0,0,0,0,0,0,,
Laura,331,185,146,331,4,0,0,0,0,0,331,69821,45.8,76412.25,0,0,0,0,0,0,0,0,,
Dewitt,454,218,236,451,0,25,1,0,3,0,454,59583,42.4,112995,0,0,0,0,0,0,0,0,,
Nachusa,111,50,61,108,5,0,7,0,7,5,106,71364,36.2,61245.08,0,0,0,0,0,0,0,0,,
Ingleside,8897,4348,4549,8535,99,23,84,144,122,1049,7848,65117,42.7,172814.33,0,0,0,0,0,0,0,0,,
Blackstone,209,104,105,209,0,0,0,0,0,0,209,56944,42.8,110578.25,0,0,0,0,0,0,0,0,,
Depue,1454,816,638,1045,10,22,11,0,396,948,506,51364,37.1,35030.67,0,0,0,0,0,0,0,0,,
Barstow,123,62,61,113,0,2,0,1,28,28,95,48977,25,67088.5,0,0,0,0,0,0,0,0,,
Armstrong,381,182,199,351,0,0,4,3,30,30,351,68500,54.5,68940.92,0,0,0,0,0,0,0,0,,
Speer,65,34,31,65,0,0,0,0,0,0,65,17969,29.4,132620.08,0,0,0,0,0,0,0,0,,
Groveland,1697,966,731,1662,16,41,0,0,0,0,1697,81964,41.6,180972.58,0,0,0,0,0,0,0,0,,
Lowpoint,700,361,339,692,0,0,5,0,3,8,692,53542,36.2,117541,0,0,0,0,0,0,0,0,,
Carman,375,181,194,375,0,0,0,0,0,11,364,55781,60.6,72470.17,0,0,0,0,0,0,0,0,,
Dekalb,45325,22102,23223,34361,7462,125,2584,116,2018,5911,39414,44747,25,144795.58,0,0,0,0,0,0,0,0,,
Trivoli,1184,542,642,1145,0,43,16,10,0,9,1175,77763,54,145870.5,0,0,0,0,0,0,0,0,,
Putnam,560,268,292,533,14,0,13,0,0,0,560,62857,63.7,139019.25,0,0,0,0,0,0,0,0,,
Van Orin,118,59,59,118,0,0,0,0,0,0,118,84167,66.5,66088.33,0,0,0,0,0,0,0,0,,
Dundee,15836,7943,7893,13818,213,192,1119,18,744,1536,14300,88264,46.5,273997.25,0,0,0,0,0,0,0,0,,
Mc Nabb,441,236,205,429,0,3,9,0,3,84,357,83750,54,98613.67,0,0,0,0,0,0,0,0,,
Summit Argo,11854,5973,5881,7884,739,16,464,0,2780,8531,3323,48793,31.7,178812.42,0,0,0,0,0,0,0,0,,
Holcomb,76,45,31,73,0,0,2,0,6,8,68,54375,55.4,100458.58,0,0,0,0,0,0,0,0,,
Lynn Center,1123,564,559,1107,0,0,0,0,16,70,1053,69375,46.9,168254.5,0,0,0,0,0,0,0,0,,
Smithshire,319,163,156,319,0,0,0,0,0,13,306,85341,41.8,76215.83,0,0,0,0,0,0,0,0,,
Camp Grove,135,72,63,135,0,0,0,0,0,0,135,120250,27.4,56045.5,0,0,0,0,0,0,0,0,,
Graymont,205,95,110,195,15,0,0,0,0,5,200,61250,38.5,119408.92,0,0,0,0,0,0,0,0,,
Mchenry,28015,13956.5,14058.5,26845,342,100,566,3.5,611,3467.5,24547.5,76286,40.35,194507.75,0,0,0,0,0,0,0,0,,
Edelstein,810,315,495,798,12,4,0,0,0,13,797,81875,47.6,184235.33,0,0,0,0,0,0,0,0,,
Ancona,204,113,91,204,0,0,0,0,0,0,204,51250,48,80095.08,0,0,0,0,0,0,0,0,,
Utica,2134,1095,1039,2096,0,0,62,0,4,46,2088,74821,48.9,175860.75,0,0,0,0,0,0,0,0,,
Shirley,238,120,118,238,0,0,0,0,0,0,238,78438,55.3,134445.5,0,0,0,0,0,0,0,0,,
Kent,277,131,146,277,18,0,0,0,0,0,277,68250,35.9,113991.42,0,0,0,0,0,0,0,0,,
Dewey,819,456,363,819,0,0,0,0,0,0,819,62941,53.1,191289.75,0,0,0,0,0,0,0,0,,
Lake In The Hills,28886,14163,14723,26251,977,71,1979,117,428,3487,25399,91066,35.1,235848.83,0,0,0,0,0,0,0,0,,
Preemption,110,31,79,41,0,0,0,0,69,69,41,59868,39.1,137836.58,0,0,0,0,0,0,0,0,,
Mc Lean,1063,515,548,1061,0,10,1,0,3,6,1057,65417,50.4,115498.58,0,0,0,0,0,0,0,0,,
Clare,150,73,77,150,0,0,0,0,0,0,150,166442,67.4,193428.58,0,0,0,0,0,0,0,0,,
Dahinda,1022,542,480,963,46,0,0,0,13,47,975,70625,54.3,224367.92,0,0,0,0,0,0,0,0,,
